"indexDesignation","relOTR","maturity","contractId","expiryDate","coupon","recovery","strike","strike_in_spread_format","impliedVol","spread","logM","optionType","expiry","expiryMonth"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-425-P",2024-07-17,500,0.4,0.0425,0.0425,0.61551304178547,0.02959,0.362067609518253,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-437.5-P",2024-07-17,500,0.4,0.04375,0.04375,0.633837340325165,0.02959,0.391055146391505,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-450-P",2024-07-17,500,0.4,0.045,0.045,0.651180696740121,0.02959,0.419226023358201,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-462.5-P",2024-07-17,500,0.4,0.04625,0.04625,0.667639299442245,0.02959,0.446624997546316,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-475-P",2024-07-17,500,0.4,0.0475,0.0475,0.683296010423195,0.02959,0.473293244628477,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-487.5-P",2024-07-17,500,0.4,0.04875,0.04875,0.698222658774907,0.02959,0.499268731031738,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-500-P",2024-07-17,500,0.4,0.05,0.05,0.712481886208958,0.02959,0.524586539016028,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-225-R",2024-08-21,500,0.4,0.0225,0.0225,0.344863784288187,0.02959,-0.273921157201744,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-225-P",2024-08-21,500,0.4,0.0225,0.0225,0.344863784288187,0.02959,-0.273921157201744,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-237.5-R",2024-08-21,500,0.4,0.02375,0.02375,0.330660234573784,0.02959,-0.219853935931468,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-237.5-P",2024-08-21,500,0.4,0.02375,0.02375,0.330660234573784,0.02959,-0.219853935931468,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-250-R",2024-08-21,500,0.4,0.025,0.025,0.31996058493506,0.02959,-0.168560641543918,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-250-P",2024-08-21,500,0.4,0.025,0.025,0.31996058493506,0.02959,-0.168560641543918,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-262.5-R",2024-08-21,500,0.4,0.02625,0.02625,0.31498428394554,0.02959,-0.119770477374486,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-262.5-P",2024-08-21,500,0.4,0.02625,0.02625,0.31498428394554,0.02959,-0.119770477374486,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-275-R",2024-08-21,500,0.4,0.0275,0.0275,0.318372869520072,0.02959,-0.0732504617395927,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-275-P",2024-08-21,500,0.4,0.0275,0.0275,0.318372869520072,0.02959,-0.0732504617395927,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-287.5-R",2024-08-21,500,0.4,0.02875,0.02875,0.331077327711319,0.02959,-0.0287986991687588,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-287.5-P",2024-08-21,500,0.4,0.02875,0.02875,0.331077327711319,0.02959,-0.0287986991687588,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-300-R",2024-08-21,500,0.4,0.03,0.03,0.350724725941852,0.02959,0.013760915250037,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-300-P",2024-08-21,500,0.4,0.03,0.03,0.350724725941852,0.02959,0.013760915250037,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-312.5-R",2024-08-21,500,0.4,0.03125,0.03125,0.373650285111964,0.02959,0.0545829097702923,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-312.5-P",2024-08-21,500,0.4,0.03125,0.03125,0.373650285111964,0.02959,0.0545829097702923,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-325-R",2024-08-21,500,0.4,0.0325,0.0325,0.397278714344228,0.02959,0.0938036229235735,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-325-P",2024-08-21,500,0.4,0.0325,0.0325,0.397278714344228,0.02959,0.0938036229235735,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-337.5-R",2024-08-21,500,0.4,0.03375,0.03375,0.420346382067852,0.02959,0.131543950906421,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-337.5-P",2024-08-21,500,0.4,0.03375,0.03375,0.420346382067852,0.02959,0.131543950906421,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-350-R",2024-08-21,500,0.4,0.035,0.035,0.442351464551493,0.02959,0.167911595077295,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-350-P",2024-08-21,500,0.4,0.035,0.035,0.442351464551493,0.02959,0.167911595077295,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-362.5-R",2024-08-21,500,0.4,0.03625,0.03625,0.463147550482172,0.02959,0.203002914888565,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-362.5-P",2024-08-21,500,0.4,0.03625,0.03625,0.463147550482172,0.02959,0.203002914888565,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-375-R",2024-08-21,500,0.4,0.0375,0.0375,0.482740473670964,0.02959,0.236904466564247,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-375-P",2024-08-21,500,0.4,0.0375,0.0375,0.482740473670964,0.02959,0.236904466564247,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-387.5-R",2024-08-21,500,0.4,0.03875,0.03875,0.501196607095423,0.02959,0.269694289387238,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-387.5-P",2024-08-21,500,0.4,0.03875,0.03875,0.501196607095423,0.02959,0.269694289387238,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-400-R",2024-08-21,500,0.4,0.04,0.04,0.518602536955201,0.02959,0.301442987701818,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-400-P",2024-08-21,500,0.4,0.04,0.04,0.518602536955201,0.02959,0.301442987701818,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-412.5-R",2024-08-21,500,0.4,0.04125,0.04125,0.535047600920711,0.02959,0.332214646368572,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-412.5-P",2024-08-21,500,0.4,0.04125,0.04125,0.535047600920711,0.02959,0.332214646368572,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-425-R",2024-08-21,500,0.4,0.0425,0.0425,0.550616630668691,0.02959,0.362067609518253,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-425-P",2024-08-21,500,0.4,0.0425,0.0425,0.550616630668691,0.02959,0.362067609518253,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-437.5-R",2024-08-21,500,0.4,0.04375,0.04375,0.565387284841748,0.02959,0.391055146391505,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-437.5-P",2024-08-21,500,0.4,0.04375,0.04375,0.565387284841748,0.02959,0.391055146391505,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-450-R",2024-08-21,500,0.4,0.045,0.045,0.579429439826598,0.02959,0.419226023358201,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-450-P",2024-08-21,500,0.4,0.045,0.045,0.579429439826598,0.02959,0.419226023358201,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-462.5-R",2024-08-21,500,0.4,0.04625,0.04625,0.592805474484379,0.02959,0.446624997546316,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-462.5-P",2024-08-21,500,0.4,0.04625,0.04625,0.592805474484379,0.02959,0.446624997546316,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-475-R",2024-08-21,500,0.4,0.0475,0.0475,0.605570907839899,0.02959,0.473293244628477,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-475-P",2024-08-21,500,0.4,0.0475,0.0475,0.605570907839899,0.02959,0.473293244628477,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-487.5-R",2024-08-21,500,0.4,0.04875,0.04875,0.617775138908624,0.02959,0.499268731031738,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-487.5-P",2024-08-21,500,0.4,0.04875,0.04875,0.617775138908624,0.02959,0.499268731031738,1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-500-R",2024-08-21,500,0.4,0.05,0.05,0.629462175497144,0.02959,0.524586539016028,-1,3,"3M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-AUG24-500-P",2024-08-21,500,0.4,0.05,0.05,0.629462175497144,0.02959,0.524586539016028,1,3,"3M"
